RETAILER_CODE,RANG,GAME_CODE_RECOMMANDE,SCORE_POPULARITE_GLOBALE
44200010,3,7,289609750
44200010,4,9,0
44200010,5,10,0
50100210,1,5,1405745250
50100210,2,6,829015750
50100210,3,7,289086500
50100210,4,9,0
50100210,5,10,0
50100401,1,5,1409474250
50100401,2,6,829956250
50100401,3,7,289721500
50100401,4,9,0
50100401,5,10,0
50100610,1,2,27338970250
50100610,2,5,1409303250
50100610,3,7,289739750
50100610,4,9,0
50100610,5,10,0
50100710,1,2,27338978250
50100710,2,5,1409589250
50100710,3,6,829993750
50100710,4,7,289749500
50100710,5,9,0
50101301,1,2,27338978250
50101301,2,3,1408396250
50101301,3,6,830025750
50101301,4,7,289743250
50101301,5,9,0
50101410,1,2,27338978250
50101410,2,3,1408408000
50101410,3,6,829937250
50101410,4,7,289664500
50101410,5,9,0
50101601,1,2,27338978250
50101601,2,5,1409326250
50101601,3,6,829943750
50101601,4,7,289725500
50101601,5,9,0
50102301,1,2,27338967250
50102301,2,5,1409640750
50102301,3,3,1408458250
50102301,4,6,830053250
50102301,5,7,289751000
50104101,1,5,1408282000
50104101,2,6,829090250
50104101,3,7,289557750
50104101,4,9,0
50104101,5,10,0
50104601,1,5,1409590250
50104601,2,6,830044000
50104601,3,7,289748500
50104601,4,9,0
50104601,5,10,0
50104860,1,3,1408268250
50104860,2,6,829871250
50104860,3,7,289686250
50104860,4,9,0
50104860,5,10,0
50105301,1,5,1409637250
50105301,2,3,1408452750
50105301,3,6,830042250
50105301,4,7,289751000
50105301,5,9,0
50105801,1,2,27338977250
50105801,2,6,830005750
50105801,3,7,289714250
50105801,4,9,0
50105801,5,10,0
50106360,1,3,1408078500
50106360,2,6,829984000
50106360,3,7,289672500
50106360,4,9,0
50106360,5,10,0
50106601,1,5,1409207500
50106601,2,3,1407998750
50106601,3,7,289511000
50106601,4,9,0
50106601,5,10,0
50106801,1,5,1409448750
50106801,2,6,829959000
50106801,3,7,289711000
50106801,4,9,0
50106801,5,10,0
50107101,1,3,1408386500
50107101,2,6,829942750
50107101,3,7,289741750
50107101,4,9,0
50107101,5,10,0
50107201,1,5,1409279500
50107201,2,6,829840750
50107201,3,7,289672000
50107201,4,9,0
50107201,5,10,0
50108401,1,3,1408454250
50108401,2,6,830023250
50108401,3,7,289736000
50108401,4,9,0
50108401,5,10,0
50108501,1,3,1408449500
50108501,2,6,830008500
50108501,3,7,289735500
50108501,4,9,0
50108501,5,10,0
50110001,1,5,1409640750
50110001,2,3,1408457000
50110001,3,6,830052750
50110001,4,7,289751000
50110001,5,9,0
50110101,1,5,1409508500
50110101,2,3,1408397500
50110101,3,7,289712500
50110101,4,9,0
50110101,5,10,0
50110400,1,3,1408217500
50110400,2,6,829974000
50110400,3,7,289676750
50110400,4,9,0
50110400,5,10,0
50110901,1,3,1408076000
50110901,2,6,829704500
50110901,3,7,289621500
50110901,4,9,0
50110901,5,10,0
50111101,1,5,1409566000
50111101,2,6,829996750
50111101,3,7,289749000
50111101,4,9,0
50111101,5,10,0
50111501,1,3,1407510750
50111501,2,6,828541750
50111501,3,7,289133750
50111501,4,9,0
50111501,5,10,0
50111801,1,3,1408363500
50111801,2,6,829975750
50111801,3,7,289710500
50111801,4,9,0
50111801,5,10,0
50112701,1,5,1409535500
50112701,2,6,829959500
50112701,3,7,289727500
50112701,4,9,0
50112701,5,10,0
50112801,1,5,1409632000
50112801,2,3,1408455500
50112801,3,6,830047250
50112801,4,9,0
50112801,5,10,0
50112901,1,5,1409563250
50112901,2,3,1408351750
50112901,3,7,289706250
50112901,4,9,0
50112901,5,10,0
50113460,1,5,1409572500
50113460,2,6,830015750
50113460,3,7,289746500
50113460,4,9,0
50113460,5,10,0
50113701,1,2,27338978250
50113701,2,5,1409638500
50113701,3,6,830052750
50113701,4,7,289751000
50113701,5,9,0
50113801,1,5,1409635500
50113801,2,3,1408454500
50113801,3,7,289747500
50113801,4,9,0
50113801,5,10,0
50113901,1,5,1409584750
50113901,2,3,1408452250
50113901,3,7,289723000
50113901,4,9,0
50113901,5,10,0
50114101,1,5,1409605000
50114101,2,3,1408407750
50114101,3,7,289718500
50114101,4,9,0
50114101,5,10,0
50114301,1,3,1408397750
50114301,2,6,829976750
50114301,3,7,289707500
50114301,4,9,0
50114301,5,10,0
50114501,1,3,1407803750
50114501,2,6,828998000
50114501,3,7,289368750
50114501,4,9,0
50114501,5,10,0
50114801,1,3,1408028000
50114801,2,6,829931000
50114801,3,7,289686750
50114801,4,9,0
50114801,5,10,0
50115001,1,5,1409509500
50115001,2,6,829897500
50115001,3,7,289706250
50115001,4,9,0
50115001,5,10,0
50115501,1,5,1409565500
50115501,2,6,830011500
50115501,3,7,289745750
50115501,4,9,0
50115501,5,10,0
50115901,1,5,1409607000
50115901,2,3,1408445750
50115901,3,7,289738500
50115901,4,9,0
50115901,5,10,0
50117001,1,3,1407800000
50117001,2,6,829424750
50117001,3,7,289601500
50117001,4,9,0
50117001,5,10,0
50117401,1,3,1408007500
50117401,2,6,829686500
50117401,3,7,289606000
50117401,4,9,0
50117401,5,10,0
50117601,1,2,27338961750
50117601,2,5,1409640750
50117601,3,3,1408458250
50117601,4,6,830053250
50117601,5,7,289751000
50118101,1,5,1409611000
50118101,2,3,1408452000
50118101,3,6,830010750
50118101,4,7,289751000
50118101,5,9,0
50118260,1,3,1408316250
50118260,2,6,829929250
50118260,3,7,289722250
50118260,4,9,0
50118260,5,10,0
50118901,1,2,27295474500
50118901,2,5,1409640750
50118901,3,3,1408458250
50118901,4,6,830053250
50118901,5,7,289751000
50120601,1,5,1409631000
50120601,2,3,1408452250
50120601,3,6,830031750
50120601,4,7,289751000
50120601,5,9,0
50120810,1,2,27337366000
50120810,2,6,818566250
50120810,3,7,287113250
50120810,4,9,0
50120810,5,10,0
50120901,1,3,1408428750
50120901,2,6,830000500
50120901,3,7,289727750
50120901,4,9,0
50120901,5,10,0
50121101,1,5,1409630750
50121101,2,3,1408457750
50121101,3,6,830011250
50121101,4,7,289751000
50121101,5,9,0
50121201,1,2,27338320000
50121201,2,5,1409640750
50121201,3,3,1408458250
50121201,4,6,830051750
50121201,5,7,289751000
50121350,1,3,1408078500
50121350,2,6,829924000
50121350,3,7,289735000
50121350,4,9,0
50121350,5,10,0
50124001,1,5,1409615000
50124001,2,3,1408433250
50124001,3,6,830031750
50124001,4,7,289751000
50124001,5,9,0
50124101,1,5,1409625750
50124101,2,3,1408455750
50124101,3,6,830041250
50124101,4,7,289751000
50124101,5,9,0
50125201,1,3,1408456750
50125201,2,6,830050250
50125201,3,7,289750000
50125201,4,9,0
50125201,5,10,0
50125301,1,2,27338978250
50125301,2,5,1409606750
50125301,3,6,830030250
50125301,4,7,289751000
50125301,5,9,0
50125401,1,5,1409174250
50125401,2,6,829710750
50125401,3,7,289681750
50125401,4,9,0
50125401,5,10,0
50126100,1,3,1408177500
50126100,2,6,829862250
50126100,3,7,289655250
50126100,4,9,0
50126100,5,10,0
50126601,1,2,27338976250
50126601,2,6,830045250
50126601,3,7,289750000
50126601,4,9,0
50126601,5,10,0
50126720,1,2,27338978250
50126720,2,3,1407654000
50126720,3,6,829097750
50126720,4,7,289530500
50126720,5,9,0
50126900,1,5,1409611250
50126900,2,3,1408436750
50126900,3,7,289750000
50126900,4,9,0
50126900,5,10,0
50127100,1,3,1407767000
50127100,2,6,829111250
50127100,3,7,289343250
50127100,4,9,0
50127100,5,10,0
50127201,1,2,27338977750
50127201,2,5,1409640750
50127201,3,3,1408458250
50127201,4,6,830053250
50127201,5,7,289751000
50127501,1,5,1409639750
50127501,2,3,1408458250
50127501,3,6,830047250
50127501,4,7,289751000
50127501,5,9,0
50127701,1,5,1409632750
50127701,2,3,1408442250
50127701,3,6,830046750
50127701,4,9,0
50127701,5,10,0
50128201,1,5,1409639750
50128201,2,3,1408458250
50128201,3,6,830053250
50128201,4,7,289750500
50128201,5,9,0
50128301,1,2,27338921750
50128301,2,5,1409544500
50128301,3,6,829940750
50128301,4,9,0
50128301,5,10,0
50128501,1,3,1408434000
50128501,2,6,830016000
50128501,3,7,289723750
50128501,4,9,0
50128501,5,10,0
50128990,1,2,27338978250
50128990,2,3,1407932750
50128990,3,6,829631750
50128990,4,7,289622000
50128990,5,9,0
50129501,1,2,27338978250
50129501,2,5,1409592250
50129501,3,3,1408450750
50129501,4,6,830004750
50129501,5,7,289742750
50129600,1,3,1406725250
50129600,2,6,828670500
50129600,3,7,289413750
50129600,4,9,0
50129600,5,10,0
50129820,1,3,1408210500
50129820,2,6,829685500
50129820,3,7,289609250
50129820,4,9,0
50129820,5,10,0
50129901,1,5,1409134000
50129901,2,3,1408248750
50129901,3,7,289495000
50129901,4,9,0
50129901,5,10,0
50130101,1,5,1409637750
50130101,2,3,1408457250
50130101,3,6,830053250
50130101,4,7,289751000
50130101,5,9,0
50130201,1,5,1409640250
50130201,2,3,1408457750
50130201,3,7,289750500
50130201,4,9,0
50130201,5,10,0
50131201,1,5,1409638750
50131201,2,3,1408457500
50131201,3,6,830052750
50131201,4,9,0
50131201,5,10,0
50131301,1,5,1409623750
50131301,2,3,1408454750
50131301,3,7,289730750
50131301,4,9,0
50131301,5,10,0
50131401,1,1,450200894300
50131401,2,2,27338978250
50131401,3,5,1409640750
50131401,4,3,1408458250
50131401,5,6,830053250
50131701,1,2,27336636750
50131701,2,5,1409640750
50131701,3,3,1408458250
50131701,4,6,830053250
50131701,5,7,289751000
50131801,1,2,27338977500
50131801,2,5,1409640750
50131801,3,3,1408458250
50131801,4,6,830053250
50131801,5,7,289751000
50132301,1,2,27338938250
50132301,2,6,830028500
50132301,3,7,289683250
50132301,4,9,0
50132301,5,10,0
50132401,1,1,450191228800
50132401,2,2,27338978250
50132401,3,5,1409640750
50132401,4,3,1408458250
50132401,5,6,830053250
50132501,1,2,27338978250
50132501,2,5,1409561750
50132501,3,3,1408414000
50132501,4,7,289683750
50132501,5,9,0
50132701,1,2,27337872500
50132701,2,5,1409640750
50132701,3,3,1408458250
50132701,4,6,830052250
50132701,5,7,289751000
50132901,1,2,27338916000
50132901,2,5,1409640750
50132901,3,3,1408458250
50132901,4,6,830053250
50132901,5,7,289751000
50133710,1,2,27338978250
50133710,2,5,1409609750
50133710,3,6,830041250
50133710,4,7,289747000
50133710,5,9,0
50133901,1,2,27338972250
50133901,2,5,1409640750
50133901,3,3,1408458250
50133901,4,6,830053250
50133901,5,7,289751000
50134401,1,2,27338461250
50134401,2,5,1409640750
50134401,3,3,1408458250
50134401,4,6,830053250
50134401,5,7,289751000
50134501,1,2,27338977000
50134501,2,5,1409640750
50134501,3,3,1408458250
50134501,4,6,830053250
50134501,5,7,289751000
50134701,1,2,27338977250
50134701,2,5,1409640750
50134701,3,3,1408458250
50134701,4,6,830053250
50134701,5,7,289751000
50134801,1,2,27338977250
50134801,2,5,1409636750
50134801,3,3,1408458250
50134801,4,6,830053250
50134801,5,7,289747000
50134901,1,2,27338977500
50134901,2,5,1409640750
50134901,3,3,1408458250
50134901,4,6,830053250
50134901,5,7,289751000
50135201,1,2,27338977250
50135201,2,5,1409640750
50135201,3,3,1408458250
50135201,4,6,830053250
50135201,5,7,289751000
50135601,1,5,1409613250
50135601,2,3,1408408250
50135601,3,6,830053250
50135601,4,7,289746500
50135601,5,9,0
50136110,1,5,1409334000
50136110,2,6,829895500
50136110,3,7,289673000
50136110,4,9,0
50136110,5,10,0
50136500,1,3,1408383000
50136500,2,6,830016000
50136500,3,7,289738500
50136500,4,9,0
50136500,5,10,0
50136930,1,5,1409062250
50136930,2,6,829394250
50136930,3,7,289462750
50136930,4,9,0
50136930,5,10,0
50138901,1,5,1409634000
50138901,2,3,1408456250
50138901,3,7,289742750
50138901,4,9,0
50138901,5,10,0
50144301,1,2,27338975000
50144301,2,3,1408390250
50144301,3,7,289669000
50144301,4,9,0
50144301,5,10,0
50146401,1,5,1409637750
50146401,2,3,1408450250
50146401,3,6,830052500
50146401,4,7,289751000
50146401,5,9,0
50146500,1,3,1406877500
50146500,2,6,828709500
50146500,3,7,289225000
50146500,4,9,0
50146500,5,10,0
50146900,1,3,1408346500
50146900,2,6,829899250
50146900,3,7,289699750
50146900,4,9,0
50146900,5,10,0
50152500,1,5,1408894250
50152500,2,6,829720000
50152500,3,7,289660750
50152500,4,9,0
50152500,5,10,0
50154301,1,3,1408127500
50154301,2,6,829746250
50154301,3,7,289690000
50154301,4,9,0
50154301,5,10,0
50158901,1,5,1409613500
50158901,2,3,1408419250
50158901,3,6,830033750
50158901,4,7,289751000
50158901,5,9,0
50165601,1,5,1409636750
50165601,2,3,1408448250
50165601,3,6,830052250
50165601,4,7,289751000
50165601,5,9,0
50167801,1,5,1409614500
50167801,2,3,1408403500
50167801,3,7,289750000
50167801,4,9,0
50167801,5,10,0
50168901,1,5,1409587750
50168901,2,6,830025500
50168901,3,7,289737500
50168901,4,9,0
50168901,5,10,0
50176501,1,3,1407257250
50176501,2,6,829763750
50176501,3,7,289497000
50176501,4,9,0
50176501,5,10,0
50177801,1,2,27338967000
50177801,2,5,1409617750
50177801,3,3,1408443250
50177801,4,7,289751000
50177801,5,9,0
50186500,1,2,27332715500
50186500,2,5,1409640750
50186500,3,3,1408458250
50186500,4,6,830040500
50186500,5,7,289751000
50188901,1,3,1408441000
50188901,2,6,830024500
50188901,3,7,289724250
50188901,4,9,0
50188901,5,10,0
50195601,1,5,1409444750
50195601,2,6,829889500
50195601,3,7,289708500
50195601,4,9,0
50195601,5,10,0
50196801,1,3,1408448250
50196801,2,6,830030250
50196801,3,7,289731000
50196801,4,9,0
50196801,5,10,0
50197001,1,3,1408322750
50197001,2,6,829899000
50197001,3,7,289744000
50197001,4,9,0
50197001,5,10,0
50197101,1,3,1408268500
50197101,2,6,829944000
50197101,3,7,289709250
50197101,4,9,0
50197101,5,10,0
50197201,1,5,1409625500
50197201,2,3,1408452750
50197201,3,7,289740500
50197201,4,9,0
50197201,5,10,0
50200101,1,5,1405675250
50200101,2,6,827123250
50200101,3,7,288528250
50200101,4,9,0
50200101,5,10,0
50200220,1,5,1408737500
50200220,2,6,829389250
50200220,3,7,289581000
50200220,4,9,0
50200220,5,10,0
50201930,1,5,1397593750
50201930,2,6,829337000
50201930,3,7,289549250
50201930,4,9,0
50201930,5,10,0
50202701,1,5,1409483250
50202701,2,6,829900750
50202701,3,7,289696500
50202701,4,9,0
50202701,5,10,0
50204601,1,3,1406287750
50204601,2,6,829174500
50204601,3,7,289341000
50204601,4,9,0
50204601,5,10,0
50205401,1,2,27338978250
50205401,2,5,1408810750
50205401,3,6,829728500
50205401,4,7,289568750
50205401,5,9,0
50205701,1,5,1409213250
50205701,2,6,829794250
50205701,3,7,289622000
50205701,4,9,0
50205701,5,10,0
50207101,1,5,1409509000
50207101,2,3,1408256250
50207101,3,7,289612000
50207101,4,9,0
50207101,5,10,0
50207201,1,5,1409635750
50207201,2,3,1408456750
50207201,3,6,830052250
50207201,4,7,289751000
50207201,5,9,0
50207660,1,5,1409042750
50207660,2,6,829511500
50207660,3,7,289623500
50207660,4,9,0
50207660,5,10,0
50207801,1,5,1409553500
50207801,2,3,1408379750
50207801,3,7,289706500
50207801,4,9,0
50207801,5,10,0
50208001,1,5,1409544000
50208001,2,6,829995750
50208001,3,7,289720500
50208001,4,9,0
50208001,5,10,0
50208401,1,2,27338860000
50208401,2,6,829838000
50208401,3,7,289682000
50208401,4,9,0
50208401,5,10,0
50208701,1,5,1406776000
50208701,2,6,828840750
50208701,3,7,288955000
50208701,4,9,0
50208701,5,10,0
50208801,1,5,1409604000
50208801,2,3,1408442000
50208801,3,7,289747000
50208801,4,9,0
50208801,5,10,0
50209001,1,3,1408382500
50209001,2,6,829965750
50209001,3,7,289741250
50209001,4,9,0
50209001,5,10,0
50209101,1,3,1407768750
50209101,2,6,829607750
50209101,3,7,289632000
50209101,4,9,0
50209101,5,10,0
50209501,1,5,1409605750
50209501,2,6,830025500
50209501,3,7,289722750
50209501,4,9,0
50209501,5,10,0
50209701,1,5,1409608000
50209701,2,6,830027000
50209701,3,7,289737250
50209701,4,9,0
50209701,5,10,0
50209801,1,5,1409630750
50209801,2,3,1408457750
50209801,3,6,830045250
50209801,4,9,0
50209801,5,10,0
50210000,1,2,27338977250
50210000,2,6,829704250
50210000,3,7,289641500
50210000,4,9,0
50210000,5,10,0
50211201,1,2,27336717500
50211201,2,5,1409640750
50211201,3,3,1408458250
50211201,4,6,830053250
50211201,5,7,289751000
50211801,1,1,450200904300
50211801,2,2,27338978250
50211801,3,5,1409640750
50211801,4,3,1408458250
50211801,5,6,830053250
50212160,1,5,1405623500
50212160,2,6,829879250
50212160,3,7,289486500
50212160,4,9,0
50212160,5,10,0
50212601,1,2,27338974500
50212601,2,6,829715250
50212601,3,7,289654500
50212601,4,9,0
50212601,5,10,0
50214301,1,5,1409566000
50214301,2,6,829986750
50214301,3,7,289736750
50214301,4,9,0
50214301,5,10,0
50215160,1,5,1409564000
50215160,2,6,829996000
50215160,3,7,289740500
50215160,4,9,0
50215160,5,10,0
50215730,1,5,1409609250
50215730,2,6,830037250
50215730,3,7,289746500
50215730,4,9,0
50215730,5,10,0
50215901,1,5,1408564250
50215901,2,6,829466000
50215901,3,7,289412750
50215901,4,9,0
50215901,5,10,0
50217310,1,3,1407961250
50217310,2,6,829785500
50217310,3,7,289644750
50217310,4,9,0
50217310,5,10,0
50222520,1,5,1409328000
50222520,2,6,829730000
50222520,3,7,289681250
50222520,4,9,0
50222520,5,10,0
50223500,1,2,27338965750
50223500,2,6,829904500
50223500,3,7,289640250
50223500,4,9,0
50223500,5,10,0
50224450,1,3,1407556750
50224450,2,6,829655000
50224450,3,7,289610500
50224450,4,9,0
50224450,5,10,0
50226701,1,3,1407678000
50226701,2,6,829477750
50226701,3,7,289624750
50226701,4,9,0
50226701,5,10,0
50227001,1,5,1409638250
50227001,2,6,830046000
50227001,3,7,289750000
50227001,4,9,0
50227001,5,10,0
50235901,1,2,27338780000
50235901,2,5,1408469500
50235901,3,6,829975500
50235901,4,7,289751000
50235901,5,9,0
50236301,1,5,1409301750
50236301,2,6,829838750
50236301,3,7,289657250
50236301,4,9,0
50236301,5,10,0
50246100,1,3,1407948250
50246100,2,6,829787250
50246100,3,7,289685750
50246100,4,9,0
50246100,5,10,0
50258901,1,1,450200905300
50258901,2,2,27338978250
50258901,3,5,1409640750
50258901,4,3,1408458250
50258901,5,6,830053250
50268901,1,3,1407708250
50268901,2,6,829258750
50268901,3,7,289472250
50268901,4,9,0
50268901,5,10,0
50269001,1,3,1408361750
50269001,2,6,829987500
50269001,3,7,289736250
50269001,4,9,0
50269001,5,10,0
50269101,1,2,27338870750
50269101,2,6,829973000
50269101,3,7,289721750
50269101,4,9,0
50269101,5,10,0
50269401,1,3,1408409750
50269401,2,6,830049750
50269401,3,7,289748000
50269401,4,9,0
50269401,5,10,0
50300130,1,5,1409148750
50300130,2,6,829679000
50300130,3,7,289674750
50300130,4,9,0
50300130,5,10,0
50300901,1,3,1408180250
50300901,2,6,829785500
50300901,3,7,289708750
50300901,4,9,0
50300901,5,10,0
50301050,1,5,1408990250
50301050,2,6,829562500
50301050,3,7,289638000
50301050,4,9,0
50301050,5,10,0
50301101,1,5,1409497000
50301101,2,6,829963500
50301101,3,7,289729750
50301101,4,9,0
50301101,5,10,0
50301201,1,2,27338871500
50301201,2,5,1409640750
50301201,3,3,1408458250
50301201,4,6,830053250
50301201,5,7,289751000
50317101,1,3,1408335500
50317101,2,6,829914000
50317101,3,7,289640500
50317101,4,9,0
50317101,5,10,0
50401201,1,3,1408457500
50401201,2,6,830052000
50401201,3,7,289750000
50401201,4,9,0
50401201,5,10,0
50401301,1,5,1409640750
50401301,2,3,1408457250
50401301,3,6,830052250
50401301,4,7,289751000
50401301,5,9,0
50403550,1,5,1409498750
50403550,2,6,829934500
50403550,3,7,289634000
50403550,4,9,0
50403550,5,10,0
50403730,1,3,1407570000
50403730,2,6,828871250
50403730,3,7,289407000
50403730,4,9,0
50403730,5,10,0
50500001,1,5,1406288250
50500001,2,6,828134500
50500001,3,7,289096500
50500001,4,9,0
50500001,5,10,0
50501150,1,5,1408891500
50501150,2,6,829311500
50501150,3,7,289550750
50501150,4,9,0
50501150,5,10,0
50501701,1,1,450200639400
50501701,2,5,1409640750
50501701,3,3,1408458250
50501701,4,6,830053250
50501701,5,7,289751000
50504420,1,3,1406438500
50504420,2,6,828530750
50504420,3,7,289041750
50504420,4,9,0
50504420,5,10,0
50505901,1,5,1409299750
50505901,2,6,829836000
50505901,3,7,289698750
50505901,4,9,0
50505901,5,10,0
50508501,1,3,1408068750
50508501,2,6,829839500
50508501,3,7,289673500
50508501,4,9,0
50508501,5,10,0
50900001,1,2,27338978250
50900001,2,5,1409566500
50900001,3,6,829954000
50900001,4,7,289751000
50900001,5,9,0
50900240,1,2,27338977750
50900240,2,6,827452250
50900240,3,7,289018750
50900240,4,9,0
50900240,5,10,0
50900701,1,2,27338956250
50900701,2,6,829681500
50900701,3,7,289690250
50900701,4,9,0
50900701,5,10,0
50900901,1,2,27338975250
50900901,2,6,829899500
50900901,3,7,289690250
50900901,4,9,0
50900901,5,10,0
50902110,1,2,27338978250
50902110,2,3,1404653000
50902110,3,6,827648250
50902110,4,7,289145250
50902110,5,9,0
50902501,1,2,27338978250
50902501,2,3,1408191250
50902501,3,6,829862250
50902501,4,7,289696250
50902501,5,9,0
50902901,1,2,27338977250
50902901,2,6,828067500
50902901,3,7,289142500
50902901,4,9,0
50902901,5,10,0
50903101,1,2,27338978250
50903101,2,3,1407944000
50903101,3,6,829630000
50903101,4,7,289518500
50903101,5,9,0
50903201,1,2,27336840000
50903201,2,3,1405365750
50903201,3,7,288899500
50903201,4,9,0
50903201,5,10,0
50904001,1,2,27338978250
50904001,2,5,1409566250
50904001,3,3,1408426000
50904001,4,7,289675500
50904001,5,9,0
50904401,1,2,27338978250
50904401,2,5,1409228000
50904401,3,6,829787000
50904401,4,7,289687750
50904401,5,9,0
50904601,1,1,450199403800
50904601,2,2,27338978250
50904601,3,5,1409640750
50904601,4,3,1408458250
50904601,5,6,830053250
50904801,1,5,1409640250
50904801,2,6,830050250
50904801,3,7,289750500
50904801,4,9,0
50904801,5,10,0
50906901,1,5,1407734250
50906901,2,6,829363250
50906901,3,7,289593500
50906901,4,9,0
50906901,5,10,0
50918001,1,5,1407929250
50918001,2,6,828896750
50918001,3,7,289361750
50918001,4,9,0
50918001,5,10,0
50918901,1,2,27338975250
50918901,2,6,829377250
50918901,3,7,289581750
50918901,4,9,0
50918901,5,10,0
50926701,1,2,27338878000
50926701,2,3,1408408250
50926701,3,6,830042250
50926701,4,7,289751000
50926701,5,9,0
50945401,1,2,27338978250
50945401,2,5,1409558000
50945401,3,3,1408423250
50945401,4,7,289738500
50945401,5,9,0
51018901,1,1,450200900500
51018901,2,2,27338978250
51018901,3,5,1409640750
51018901,4,3,1408458250
51018901,5,6,830053250
51056201,1,3,1407033250
51056201,2,6,828909250
51056201,3,7,289164000
51056201,4,9,0
51056201,5,10,0
51300501,1,5,1408239000
51300501,2,6,829262500
51300501,3,7,289506750
51300501,4,9,0
51300501,5,10,0
51400401,1,3,1405495000
51400401,2,6,825715500
51400401,3,7,287964250
51400401,4,9,0
51400401,5,10,0
51400601,1,5,1406715250
51400601,2,6,828119250
51400601,3,7,288626500
51400601,4,9,0
51400601,5,10,0
51400701,1,3,1408314000
51400701,2,6,829874000
51400701,3,7,289665500
51400701,4,9,0
51400701,5,10,0
51406601,1,2,27338281000
51406601,2,6,829138500
51406601,3,7,289285750
51406601,4,9,0
51406601,5,10,0
51418901,1,2,27338774500
51418901,2,6,829383500
51418901,3,7,289586250
51418901,4,9,0
51418901,5,10,0
51425401,1,3,1404186750
51425401,2,6,826264250
51425401,3,7,288992000
51425401,4,9,0
51425401,5,10,0
51506201,1,3,1408308500
51506201,2,6,829685500
51506201,3,7,289656250
51506201,4,9,0
51506201,5,10,0
51525401,1,5,1408942250
51525401,2,6,829538250
51525401,3,7,289623750
51525401,4,9,0
51525401,5,10,0
51600230,1,2,27338968750
51600230,2,6,828098000
51600230,3,7,289088000
51600230,4,9,0
51600230,5,10,0
51600801,1,2,27338976250
51600801,2,6,828796500
51600801,3,7,289351000
51600801,4,9,0
51600801,5,10,0
51601130,1,2,27338978250
51601130,2,5,1403541750
51601130,3,6,827637250
51601130,4,7,289107500
51601130,5,9,0
51601330,1,2,27338945500
51601330,2,6,829333250
51601330,3,7,289708000
51601330,4,9,0
51601330,5,10,0
51601930,1,2,27338978250
51601930,2,5,1409483500
51601930,3,6,829885750
51601930,4,7,289751000
51601930,5,9,0
51627201,1,2,27338817000
51627201,2,6,829336250
51627201,3,7,289510000
51627201,4,9,0
51627201,5,10,0
51700201,1,2,27338978250
51700201,2,3,1408454250
51700201,3,6,830052250
51700201,4,7,289751000
51700201,5,9,0
51815201,1,5,1409638250
51815201,2,3,1408450000
51815201,3,6,830051250
51815201,4,7,289751000
51815201,5,9,0
51914301,1,3,1408248500
51914301,2,6,829949500
51914301,3,7,289708000
51914301,4,9,0
51914301,5,10,0
52400401,1,2,27338978250
52400401,2,5,1409583000
52400401,3,3,1408396500
52400401,4,7,289717750
52400401,5,9,0
52402001,1,3,1403437000
52402001,2,6,827891750
52402001,3,7,289001250
52402001,4,9,0
52402001,5,10,0
52402101,1,5,1408639250
52402101,2,6,829545750
52402101,3,7,289658500
52402101,4,9,0
52402101,5,10,0
52402501,1,5,1409636250
52402501,2,3,1408451500
52402501,3,7,289750500
52402501,4,9,0
52402501,5,10,0
52402601,1,5,1409578750
52402601,2,6,829994000
52402601,3,7,289739250
52402601,4,9,0
52402601,5,10,0
52403101,1,5,1409493500
52403101,2,6,829948000
52403101,3,7,289705500
52403101,4,9,0
52403101,5,10,0
52403201,1,5,1409640750
52403201,2,3,1408458250
52403201,3,6,830052250
52403201,4,7,289722000
52403201,5,9,0
52403601,1,5,1406209500
52403601,2,6,828402000
52403601,3,7,289208250
52403601,4,9,0
52403601,5,10,0
52403801,1,2,27337655250
52403801,2,5,1409640750
52403801,3,3,1408458250
52403801,4,6,830053250
52403801,5,7,289743000
52404601,1,5,1407155750
52404601,2,6,828494000
52404601,3,7,289348250
52404601,4,9,0
52404601,5,10,0
52412001,1,3,1406540250
52412001,2,6,829375500
52412001,3,7,289470250
52412001,4,9,0
52412001,5,10,0
52415201,1,2,27338813750
52415201,2,3,1408178500
52415201,3,7,289546500
52415201,4,9,0
52415201,5,10,0
52416100,1,3,1408021000
52416100,2,6,829549250
52416100,3,7,289476000
52416100,4,9,0
52416100,5,10,0
52436200,1,3,1405393750
52436200,2,6,827421250
52436200,3,7,289156250
52436200,4,9,0
52436200,5,10,0
52436301,1,2,27338978250
52436301,2,5,1409400000
52436301,3,6,830017250
52436301,4,7,289751000
52436301,5,9,0
52436501,1,5,1409638750
52436501,2,6,830021250
52436501,3,7,289750000
52436501,4,9,0
52436501,5,10,0
52436601,1,5,1409629000
52436601,2,3,1408422750
52436601,3,6,830050500
52436601,4,7,289751000
52436601,5,9,0
52500301,1,5,1409636750
52500301,2,3,1408454250
52500301,3,6,830053250
52500301,4,7,289751000
52500301,5,9,0
52500601,1,5,1409635750
52500601,2,3,1408458250
52500601,3,6,830052250
52500601,4,7,289751000
52500601,5,9,0
52502350,1,3,1408025000
52502350,2,6,829888500
52502350,3,7,289677500
52502350,4,9,0
52502350,5,10,0
52503450,1,3,1408077750
52503450,2,6,829895750
52503450,3,7,289674500
52503450,4,9,0
52503450,5,10,0
52507001,1,5,1409615750
52507001,2,3,1408437500
52507001,3,6,830053250
52507001,4,7,289747000
52507001,5,9,0
52507401,1,3,1408352500
52507401,2,6,829908000
52507401,3,7,289737250
52507401,4,9,0
52507401,5,10,0
